post_type,caption,like_count,comment_count,date,time,engagement_rate
Image,kontes robot indonesia kri wilayah ii kembali gelar sama seperti tahun belum ajang ini gelar cara daring lama tiga hari pens turut kontribusi dengan kirim wakil yuk intip live report kontingen pens dalam kontes ini lalu channel youtube ugm official youtubecomugmofficial politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kri,252,0,2021-09-26,13:46:13,0.8049060942889995
Carousel,bagai bentuk evaluasi dan beri saran usaha bagi tim yang lolos dana program mahasiswa wirausaha pmw dan program wirausaha mahasiswa vokasi pmwv pens usai selenggara giat monitoring dan evaluasi monev internal giat yang selenggara cara online lalu zoom video conference ini langsung pada sabtu antusiasme para anggota tim pmw dan pmwv pada monev internal kali ini hasil jadi giat jalan dengan lancar berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,175,4,2021-09-26,12:27:04,0.5717388526894084
Carousel,giat awal kontes robot indonesia kri wilayah ii tahun yakni technical meeting usai laksana delegasi tim robot pens ikut giat ini pada minggu cara daring lalu zoom video conference dapat enam divisi lomba yang ikut yakni kontes robot abu indonesia krai kontes robot sar indonesia krsri kontes robot sepak bola indonesia krsbi roda kontes robot sepak bola indonesia krsbi humanoid kontes robot seni tari indonesia krsti dan kontes robot tematik indonesia krtmi giat yang selenggara oleh pupresnas kemdikbud ri sebut ikut oleh wakil tim dari masingmasing kategori lomba berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,587,3,2021-09-26,10:34:51,1.8845023636131342
Video,rangkai giat pilih mahasiswa prestasi pilmapres tingkat nasional cara resmi tutup pada kamis pada sempat ini delegasi pens yakni fadl lul hakim ihsan hasil tahan posisi pertama dalam kategori program diploma politeknik politeknikjoss pens pensjoss vokasimenguatkanindonesia,282,0,2021-09-25,21:06:15,0.9007282483710234
Carousel,pico pens usai helat sharing session tajuk work abroad pada sabtu giat yang langsung cara daring lalu zoom video conference ini hadir alumni pens yang milik alam kerja di luar negeri narasumber sebut yakni taufan harsilo ardhinata bagai software engineer ii at hewlett packard enterprise ghozi septiandri selaku project manager at marketjs imam mustafa kamal yang rupa postdoctoral researcher assistant professor institute of intellegent logistics big data industrial and data sciences engineering pus national university bus serta alfian busyro bagai solution strategy of salesforce berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,126,0,2021-09-25,18:04:00,0.40245304714449975
Image,pens international corporate office sharing session work aboard taufan ardhinata software engineer ii at hewlett packard enterprise alumni pens ghozi septiandri project manager at marketjs alumni pens imam mustafa kamal postdoctoral researcher asistant professor institute of intelligent logistics big data industrial and data sciences engineering at pus national university bus korea alumni pens alfian busyro software engineer at salesforce alumni pens free ecertificate september wib open for public via zoom bitlypicoworkabroad passcode pens politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia picopens,204,0,2021-09-24,09:43:50,0.6515906477577615
Image,hari tani nasional ingat tiap tanggal september pada tahun ini raya hari tani nasional usung tema cepat selesai konflik agraria dan kuat bijak reforma agraria untuk tegak daulat pangan dan maju sejahtera tani dan rakyat indonesia yang harap dapat terus teguh cepat reforma agraria dan kuat bijak reforma agraria selamat hari tani nasional kepada seluruh tani di indonesia tani sejahtera indonesia maju politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia haritaninasional,211,0,2021-09-24,08:34:32,0.6739491503769005
Carousel,bagai bentuk upaya dalam siap nilai zona integritas tuju wilayah bebas dari korupsi ziwbk politeknik elektronika negeri ada simulasi papar zona integritas yang langsung cara daring dan luring dengan perhati protokol sehat yang ketat di ruang mini theater lt gedung pascasarjana pens rabu berita lengkap dapat baca di cc kemdikbudri itjenkemdikbud rbkunwas kamivokasi politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia zonaintegritas reformasibirokrasi ziwbkwbbm pensziwbk ziwbk antikorupsi tolakgratifikasi,133,0,2021-09-23,18:18:26,0.4248115497636387
Video,vaksinasi covid dosis pertama telah usai jalan pada langsung di politeknik elektronika negeri pens giat ini ikut oleh jumlah masyarakat dan warga kampus yang belum laksana vaksin dosis pertama pens sedia dosis untuk vaksinasi massal ini adapun vaksin yang guna adalah vaksin astrazeneca para serta vaksinasi harus daftar lebih dahulu lalu laku screening telah itu baru bisa dapat sunti vaksin politeknik politeknikjoss pens pensjoss vokasimenguatkanindonesia,226,0,2021-09-23,16:11:52,0.7218602274179123
Image,selamat kepada tim ewsn joss pens dan tim electrolic atas capai prestasi pada lomba pnb itc yang selenggara oleh politeknik negeri bal pada tanggal september anggota tim electrolic nur ain marati mahasiswa d teknik telekomunikasi andini widjaja kusuma mahasiswa d teknik telekomunikasi dira sabrina ramadhani mahasiswa d teknik telekomunikasi anggota tim ewsn joss pens yanu adi nugraha mahasiswa d teknik informatika aditya yogi dwi nugraha mahasiswa d lj teknik informatika politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia mahasiswaberprestasi pnbitc,254,0,2021-09-23,14:10:50,0.8112942378944679
Carousel,tengah kembang teknologi bagai sektor upaya untuk laku optimal salah satu pada bidang laut dan ikan dalam sikap hal sebut departemen teknik informatika dan komputer dtik pens usai gelar webinar yang tajuk teknologi informasi dan radar untuk dukung awas sumber daya laut dan ikan di indonesia pada rabu dengan hadir romy ardianto msc selaku chief ops radar ground station balai riset dan observasi broi menteri laut dan ikan kkp webinar ini selenggara cara online lalu zoom video conference dan siar langsung lalu youtube pens tv berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,114,0,2021-09-23,13:55:42,0.3641241855116903
Carousel,dua tim wakil pens sukses cetak prestasi dalam helat politeknik negeri bal it competition pnb it competition tim electrolic yang diri dari nur ain marati andini widjaja kusuma dan dira sabrina ramadhani hasil sabet gelar juara pertama kategori bisnis it aditya yogi dwi nugraha dan yanu adi nugraha yang gabung pada tim ewsn joss sukses raih posisi pertama kategori iot selenggara oleh politeknik negeri bal lama tiga hari kompetisi bidang it tingkat nasional ini langsung cara daring lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,459,0,2021-09-23,11:39:31,1.4660789574549635
Image,assalamualaikum wr wb salam sejahtera it is our great pleasure to invite you to participate in this international webinar on international webinar mechatronic engineering pastpresentfuture organized by politeknik ungku omar puo in collaboration with politeknik elektronika negeri indonesia pens september wednesday am pm malaysia time microsoft teams fb live registration link ecertificate will be issued to all participants thank you,232,0,2021-09-21,13:16:39,0.7410246582343171
Image,selamat hari damai dunia damai adalah salah satu tuju negara indonesia seperti yang tulis di alinea iv buka uud ikut laksana tertib dunia yang dasar merdeka damai abadi dan adil sosial selamat hari damai dunia politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia hariperdamaiandunia internationaldayofpeace,185,0,2021-09-21,10:50:24,0.5909032835058132
Image,departemen teknik informatika dan komputer teknologi informasi dan teknologi radar untuk dukung awas sumber daya laut dan ikan di indonesia narasumber romy ardianto msc chief ops radar ground station balai riset dan observasi laut brol menteri laut dan ikan kkp buka m udin harun al rasyid phd kepala departemen teknik informatika dan komputer moderator andhik ampuh yunanto mkom dosen departemen teknik informatika dan komputer rabu september pukul wib link daftar politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,209,0,2021-09-21,07:18:40,0.6675610067714323
Carousel,kompetisi gengsi multimedia tingkat nasional yakni lomba inovasi digital mahasiswa lidm kembali gelar cara online oleh pusat prestasi nasional kemendikbud ristek satu tim baik pens yang anggota empat mahasiswa psdku lamongan hasil pasuk tahap final yang laksana lama dua hari giat ini selenggara dengan tuju untuk makin dorong cipta inovasi dan kreativitas pada mahasiswa di bidang teknologi digital serta bangun softskill dengan baik berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,691,1,2021-09-20,11:59:14,2.2102976874920146
Carousel,bagai salah satu bentuk abdi hadap masyarakat sosialisasi tanam obat keluarga toga dengan virtual reality sukses laksana oleh program studi di luar kampus utama psdku lamongan pens langsung cara daring dan luring pada jumat giat ini buka untuk siswasiswi smu dan smk wilayah lamongan dan turut hadir oleh beberapa dosen pens sosialisasi tuju untuk beri bagai informasi kena toga yang kemas dalam bentuk virtual reality berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,287,0,2021-09-19,08:38:21,0.9166986073846939
Carousel,tinjau enam tim robot pens pada hari jumat langsung dengan lancar laksana di gedung d dan laboratorium robot pens tinjau ini laku langsung oleh aliridho barakbah skom phd selaku direktur pens giat ini tuju untuk tahu berapa jauh kesiap tuju kri regional serta siap diri apabila lolos pada tingkat nasional meski sempat jeda karena ada ppkm tim robot pens telah laku siap yang baik lama kurang lebih lima bulan berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,979,6,2021-09-17,17:30:16,3.1461607256931137
Image,selamat hari palang merah indonesia palang merah indonesia ini adalah lembaga sosial manusia yang netral dan mandiri yang diri dengan tuju untuk bantu ringan derita sama manusia akibat bencana baik bencana alam maupun bencana akibat ulah manusia tanpa beda latar belakang korban yang tolong adapun kutip dari mother teressa yaitu salah satu sakit besar adalah ketika kita jadi tidak guna bagi orang lain politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia hutpmi,165,0,2021-09-17,10:00:47,0.5270218474511307
Carousel,dalam rangka tuju ajar tatap muka ptm pens kerja sama dengan dinas sehat perintah kota usai helat vaksinasi covid giat ini lokasi di kampus pens pada kamis dengan terap protokol sehat yang ketat banyak dosis vaksin astra zeneca siap untuk para dosen mahasiswa karyawan alumni keluarga maupun masyarakat umum berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,442,1,2021-09-16,15:01:58,1.4149738086112176
Image,daftar vaksinasi astra zeneca panjang batas daftar selasa september pukul wib sampai kuota penuh dosis buka untuk masyarakat umum daftar lalu link pensidvaksinpens politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia vaksin informasivaksin,415,29,2021-09-13,19:04:39,1.4181678804139517
Carousel,guna beri informasi kena tata cara buat karya tulis ilmiah program studi teknik komputer pens usai helat webinar karya tulis ilmiah tajuk optimalisasi buat karya tulis ilmiah yang kreatif di masa pandemi covid langsung cara daring lalu zoom video conference pada minggu giat ini undang ramadhanti firmaningsih sip selaku knowledge manager creative hub fisipol ugm bagai materi webinar yang mulai sejak pukul wib sebut buka untuk umum berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,370,0,2021-09-12,14:45:19,1.1818065670116265
Carousel,pens international coorperation office pico telah helat sharing session pada sabtu angkat tajuk study abroad giat ini tuju untuk beri bagai informasi tentang program kuliah di amerika serikat jerman italia norwegia skotlandia hungaria dan britania raya dapat lima speakers yang hadir pada giat ini yakni ambarizky trinugraheni ba dr ing hestiasari rante st msc felix pasila st msc phd nicky andre prabatama strt dan rachael ralph mbio giat ini sukses gelar cara virtual lalu zoom video conference dan live stream lalu kanal youtube pico pens berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,147,0,2021-09-12,11:30:56,0.4695285550019164
Image,program studi teknologi rekayasa internet departemen teknik elektro politeknik elektronika negeri kuliah tamu online teknologi iot di indonesia aplikasi dan bidang kerja yang kait keynote speaker ir teguh prasetya mwp mt ketua asosiasi iot indonesia moderator ida anisah sst mt dosen prodi teknologi rekayasa internet selasa september pukul wib acara ini untuk umum lalu zoom link daftar pensidkuliahtamutri politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kuliahtamu tri,158,0,2021-09-12,11:24:19,0.5046633448319918
Carousel,pens bekerjasama dengan trakindo usai helat kuliah umum tamu tajuk prospek dan masa depan didik teknologi di indonesia pada era disrupsi industri giat dalam rangka trakindo goes to campus ini hadir tiga narasumber yakni candy sihombing selaku corporate communication and csr manager trakindo fajar nur hendri winarko bagai instructor technology trakindo tembagapura dan ketua program pascasarjana terap pens dr bima sena bayu dewantara sst mt giat langsung pada sabtu cara daring lalu zoom video conference berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,157,0,2021-09-11,16:45:03,0.5014692730292577
Image,vaksinasi astra zeneca dosis pertama untuk bagi dosen mahasiswa karyawan alumni masyarakat umum keluarga suami istri anak dan orang tua sampai kuota penuh syarat usia minimal tahun tidak dalam kondisi hamil tidak milik sakit kronis asma sakit jantung ganggu ginjal ppok sakit hati dalam kondisi akut ktp surabayanon bawa fotocopy ktp isi form paling lambat september pukul wib link daftar pensidvaksinpens laksana vaksin pada hari kamis september mulai pukul wib di politeknik elektronika negeri politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia vaksin,474,8,2021-09-11,13:54:40,1.5395426089178483
